CustomerKey,CustomerID,FirstName,LastName,CustomerSegment,CreditScore,RiskBand,HomeBranchKey,RelationshipStartYear,State
1684,CUST001684,Mei,Davis,Affluent,681,Medium,40,2021,CA
1685,CUST001685,Patricia,Chen,Affluent,704,Medium,22,2024,IL
1686,CUST001686,Noah,Nguyen,Mass Market,533,High,31,2016,GA
1687,CUST001687,Jose,Williams,Small Business,728,Medium,20,2018,AZ
1688,CUST001688,Priya,Ali,Mass Market,827,Low,35,2019,WA
1689,CUST001689,Priya,Gonzalez,Mass Market,609,High,17,2018,NC
1690,CUST001690,Ahmed,Ali,Affluent,725,Medium,36,2023,TX
1691,CUST001691,Lucas,Murphy,Small Business,804,Low,34,2015,TX
1692,CUST001692,Sofia,Miller,Mass Market,724,Medium,30,2024,IL
1693,CUST001693,Mei,Singh,Mass Market,708,Medium,28,2023,NC
1694,CUST001694,Liam,Miller,Small Business,660,Medium,24,2015,MA
1695,CUST001695,Linda,Jones,Affluent,730,Medium,20,2017,GA
1696,CUST001696,Maria,Williams,Mass Market,645,High,14,2021,GA
1697,CUST001697,Elizabeth,Khan,Mass Market,718,Medium,11,2019,IL
1698,CUST001698,Linda,Gonzalez,Mass Market,719,Medium,16,2024,CA
1699,CUST001699,Michael,Smith,Mass Market,657,High,16,2017,IL
1700,CUST001700,Sofia,Kim,Mass Market,669,Medium,28,2022,GA
1701,CUST001701,Michael,Garcia,Mass Market,771,Low,18,2015,TX
1702,CUST001702,David,Rodriguez,Mass Market,780,Low,36,2015,TX
1703,CUST001703,Isabella,Patel,Mass Market,663,Medium,2,2015,NY
1704,CUST001704,Maria,Singh,Affluent,724,Medium,20,2016,CA
1705,CUST001705,Jose,Ali,Mass Market,606,High,6,2021,GA
1706,CUST001706,Linda,Brown,High Net Worth,769,Low,37,2017,AZ
1707,CUST001707,Liam,Ali,Mass Market,690,Medium,38,2016,AZ
1708,CUST001708,Sofia,Williams,Affluent,669,Medium,16,2019,NC
1709,CUST001709,Raj,Hernandez,Small Business,729,Medium,22,2016,NC
1710,CUST001710,Mei,Cook,Small Business,695,Medium,16,2021,GA
1711,CUST001711,Robert,Brown,High Net Worth,827,Low,12,2018,FL
1712,CUST001712,Ahmed,Wilson,Mass Market,790,Low,17,2019,NC
1713,CUST001713,Sofia,Kim,Affluent,829,Low,24,2015,CA
1714,CUST001714,Olivia,Wilson,Mass Market,714,Medium,31,2020,FL
1715,CUST001715,Mei,Jones,Affluent,726,Medium,24,2019,MA
1716,CUST001716,Elizabeth,Smith,Affluent,752,Low,39,2020,NY
1717,CUST001717,Ethan,Ali,Mass Market,673,Medium,16,2015,IL
1718,CUST001718,Wei,Martinez,Mass Market,771,Low,24,2023,CA
1719,CUST001719,Linda,Anderson,High Net Worth,802,Low,25,2023,NY
1720,CUST001720,David,Martinez,Mass Market,656,High,6,2021,FL
1721,CUST001721,Michael,Garcia,Mass Market,737,Medium,29,2019,WA
1722,CUST001722,Mei,Johnson,Mass Market,566,High,18,2021,CA
1723,CUST001723,Sofia,Cook,Mass Market,795,Low,27,2022,WA
1724,CUST001724,Patricia,Garcia,Mass Market,641,High,17,2021,AZ
1725,CUST001725,Jose,Wilson,Affluent,800,Low,39,2016,AZ
1726,CUST001726,Ahmed,Murphy,Mass Market,656,High,2,2020,NY
1727,CUST001727,Lucas,Anderson,Small Business,714,Medium,9,2017,NY
1728,CUST001728,Michael,Khan,Affluent,724,Medium,20,2021,WA
1729,CUST001729,John,Brown,Affluent,759,Low,11,2024,FL
1730,CUST001730,Ethan,Khan,Mass Market,609,High,9,2023,NC
1731,CUST001731,Mei,Hernandez,Mass Market,532,High,29,2021,MA
1732,CUST001732,David,Garcia,Mass Market,778,Low,38,2017,WA
1733,CUST001733,Michael,Williams,Mass Market,794,Low,27,2019,WA
1734,CUST001734,Wei,Gonzalez,High Net Worth,763,Low,37,2017,FL
1735,CUST001735,James,Kim,Mass Market,631,High,40,2015,FL
1736,CUST001736,Ahmed,Miller,Mass Market,674,Medium,17,2016,TX
1737,CUST001737,Wei,Singh,Affluent,689,Medium,28,2015,NC
1738,CUST001738,Robert,Williams,Mass Market,714,Medium,24,2019,TX
1739,CUST001739,Patricia,Smith,Mass Market,663,Medium,34,2024,GA
1740,CUST001740,Ava,Patel,High Net Worth,762,Low,8,2022,FL
1741,CUST001741,Michael,Rodriguez,Small Business,677,Medium,19,2018,MA
1742,CUST001742,Robert,Wilson,Mass Market,682,Medium,14,2021,NC
1743,CUST001743,Elizabeth,Cook,Mass Market,664,Medium,13,2018,GA
1744,CUST001744,Priya,Jones,Mass Market,684,Medium,2,2017,IL
1745,CUST001745,Linda,Singh,Mass Market,642,High,29,2019,FL
1746,CUST001746,Noah,Ali,Mass Market,760,Low,30,2020,CA
1747,CUST001747,Sofia,Jones,Mass Market,714,Medium,21,2015,GA
1748,CUST001748,Ethan,Gonzalez,Mass Market,684,Medium,28,2018,NC
1749,CUST001749,John,Brown,Mass Market,618,High,36,2019,NY
1750,CUST001750,Maria,Davis,High Net Worth,812,Low,31,2015,WA
1751,CUST001751,Ava,Singh,Mass Market,645,High,3,2024,NY
1752,CUST001752,Liam,Singh,Mass Market,694,Medium,25,2019,IL
1753,CUST001753,Ava,Lopez,Affluent,713,Medium,9,2021,AZ
1754,CUST001754,Noah,Garcia,Mass Market,735,Medium,17,2015,TX
1755,CUST001755,Sofia,Hernandez,Affluent,650,High,30,2023,TX
1756,CUST001756,Maria,Murphy,High Net Worth,758,Low,34,2016,GA
1757,CUST001757,David,Brown,Mass Market,737,Medium,21,2017,NY
1758,CUST001758,Sofia,Rodriguez,Mass Market,635,High,24,2017,GA
1759,CUST001759,David,Singh,Mass Market,554,High,17,2019,AZ
1760,CUST001760,Priya,Garcia,Mass Market,642,High,21,2020,MA
1761,CUST001761,Olivia,Ali,Mass Market,707,Medium,29,2017,NY
1762,CUST001762,Robert,Johnson,Affluent,686,Medium,15,2018,TX
1763,CUST001763,Sofia,Rodriguez,Affluent,732,Medium,11,2015,MA
1764,CUST001764,Patricia,Patel,Mass Market,678,Medium,3,2021,MA
1765,CUST001765,Ethan,Kim,Mass Market,808,Low,32,2020,MA
1766,CUST001766,Patricia,Cook,Mass Market,629,High,10,2022,CA
1767,CUST001767,John,Miller,Mass Market,799,Low,19,2020,TX
1768,CUST001768,Isabella,Nguyen,Mass Market,629,High,18,2017,NC
1769,CUST001769,Michael,Chen,Affluent,763,Low,1,2024,AZ
1770,CUST001770,Jennifer,Wilson,High Net Worth,768,Low,5,2024,FL
1771,CUST001771,Ava,Brown,Mass Market,657,High,22,2022,NY
1772,CUST001772,Ava,Ali,Mass Market,590,High,8,2019,GA
1773,CUST001773,Noah,Brown,Affluent,763,Low,21,2020,TX
1774,CUST001774,John,Anderson,Affluent,783,Low,31,2015,MA
1775,CUST001775,Emma,Ali,Mass Market,723,Medium,1,2019,WA
1776,CUST001776,Lucas,Singh,Mass Market,641,High,29,2015,WA
1777,CUST001777,Robert,Miller,Affluent,723,Medium,4,2024,IL
1778,CUST001778,Mei,Johnson,Small Business,698,Medium,5,2020,AZ
1779,CUST001779,Wei,Williams,Mass Market,732,Medium,26,2024,IL
1780,CUST001780,Linda,Gonzalez,Mass Market,768,Low,6,2017,NY
1781,CUST001781,Jennifer,Gonzalez,High Net Worth,770,Low,26,2018,IL
1782,CUST001782,Patricia,Martinez,Mass Market,562,High,32,2017,GA
1783,CUST001783,Ava,Singh,Mass Market,561,High,9,2019,WA
1784,CUST001784,Jose,Nguyen,Mass Market,635,High,13,2016,MA
1785,CUST001785,Wei,Patel,Affluent,781,Low,18,2022,NC
1786,CUST001786,Priya,Williams,Mass Market,727,Medium,28,2024,WA
1787,CUST001787,Jennifer,Wilson,Affluent,769,Low,28,2024,CA
1788,CUST001788,Liam,Hernandez,Mass Market,639,High,30,2015,FL
1789,CUST001789,Sofia,Nguyen,High Net Worth,764,Low,34,2017,CA
1790,CUST001790,Ahmed,Wilson,Affluent,780,Low,6,2019,MA
1791,CUST001791,Robert,Jones,Mass Market,803,Low,20,2019,FL
1792,CUST001792,Priya,Martinez,Mass Market,754,Low,37,2023,NY
1793,CUST001793,John,Johnson,Mass Market,754,Low,33,2023,CA
1794,CUST001794,Priya,Wilson,Mass Market,636,High,7,2023,MA
1795,CUST001795,David,Lopez,Affluent,767,Low,17,2024,NC
1796,CUST001796,Raj,Nguyen,Affluent,680,Medium,2,2016,CA
1797,CUST001797,Jennifer,Garcia,Mass Market,765,Low,26,2022,NY
1798,CUST001798,Priya,Murphy,Mass Market,712,Medium,20,2016,WA
1799,CUST001799,Isabella,Anderson,Affluent,727,Medium,29,2024,NC
1800,CUST001800,Maria,Garcia,Small Business,593,High,14,2019,TX
1801,CUST001801,Isabella,Singh,Mass Market,667,Medium,17,2016,CA
1802,CUST001802,Olivia,Smith,Mass Market,688,Medium,1,2021,GA
1803,CUST001803,James,Garcia,Mass Market,695,Medium,31,2016,MA
1804,CUST001804,Ava,Cook,Mass Market,670,Medium,39,2021,MA
1805,CUST001805,Emma,Singh,Mass Market,651,High,24,2019,GA
1806,CUST001806,John,Jones,Affluent,700,Medium,9,2019,NY
1807,CUST001807,Patricia,Smith,Small Business,799,Low,13,2018,NY
1808,CUST001808,Sofia,Khan,Mass Market,826,Low,10,2018,FL
1809,CUST001809,Lucas,Kim,Mass Market,703,Medium,13,2021,CA
1810,CUST001810,Raj,Anderson,Mass Market,634,High,10,2019,MA
1811,CUST001811,James,Brown,High Net Worth,742,Low,11,2021,TX
1812,CUST001812,Sofia,Patel,Affluent,727,Medium,2,2022,MA
1813,CUST001813,Linda,Miller,Mass Market,823,Low,19,2024,NC
1814,CUST001814,Mary,Hernandez,High Net Worth,788,Low,1,2021,CA
1815,CUST001815,Priya,Patel,Affluent,793,Low,38,2021,NC
1816,CUST001816,Elizabeth,Johnson,Small Business,773,Low,32,2023,GA
1817,CUST001817,Liam,Chen,Mass Market,735,Medium,40,2022,MA
1818,CUST001818,Ethan,Johnson,Affluent,688,Medium,34,2018,NY
1819,CUST001819,Noah,Hernandez,Mass Market,771,Low,36,2021,CA
1820,CUST001820,Lucas,Wilson,Mass Market,602,High,31,2019,CA
1821,CUST001821,Emma,Khan,Mass Market,636,High,23,2022,MA
1822,CUST001822,James,Garcia,Mass Market,710,Medium,19,2021,FL
1823,CUST001823,Jose,Anderson,Affluent,723,Medium,15,2022,AZ
1824,CUST001824,Noah,Ali,Mass Market,709,Medium,22,2018,NC
1825,CUST001825,Robert,Martinez,Affluent,681,Medium,25,2022,GA
1826,CUST001826,Mei,Patel,Mass Market,636,High,11,2020,NC
1827,CUST001827,Elizabeth,Murphy,Mass Market,732,Medium,6,2018,MA
1828,CUST001828,Jennifer,Miller,Mass Market,850,Low,11,2017,NC
1829,CUST001829,Patricia,Wilson,Mass Market,789,Low,32,2022,IL
1830,CUST001830,Michael,Kim,Mass Market,578,High,4,2018,NY
1831,CUST001831,David,Lopez,Mass Market,670,Medium,11,2020,TX
1832,CUST001832,Mary,Williams,Mass Market,646,High,22,2023,GA
1833,CUST001833,Emma,Davis,Mass Market,687,Medium,8,2016,AZ
1834,CUST001834,Sofia,Rodriguez,Mass Market,709,Medium,22,2018,WA
1835,CUST001835,Raj,Kim,High Net Worth,760,Low,18,2015,TX
1836,CUST001836,Emma,Ali,Mass Market,761,Low,7,2023,NY
1837,CUST001837,Mei,Anderson,Mass Market,774,Low,8,2022,CA
1838,CUST001838,Emma,Brown,Mass Market,769,Low,36,2024,NY
1839,CUST001839,Patricia,Garcia,Mass Market,625,High,8,2023,FL
1840,CUST001840,Jennifer,Cook,Mass Market,712,Medium,19,2020,MA
1841,CUST001841,Sofia,Cook,Affluent,786,Low,7,2023,TX
1842,CUST001842,Maria,Jones,High Net Worth,808,Low,8,2020,FL
1843,CUST001843,Priya,Smith,Mass Market,742,Low,16,2022,MA
1844,CUST001844,Elizabeth,Nguyen,Mass Market,790,Low,11,2020,CA
1845,CUST001845,Jose,Murphy,Mass Market,657,High,27,2019,WA
1846,CUST001846,Robert,Nguyen,Mass Market,568,High,27,2018,FL
1847,CUST001847,Mei,Wilson,Affluent,726,Medium,27,2017,GA
1848,CUST001848,Liam,Ali,Small Business,696,Medium,24,2022,NY
1849,CUST001849,Robert,Smith,Mass Market,850,Low,34,2022,CA
1850,CUST001850,Maria,Hernandez,Mass Market,645,High,26,2016,TX
1851,CUST001851,Mary,Gonzalez,Mass Market,772,Low,3,2021,TX
1852,CUST001852,Mary,Khan,Mass Market,849,Low,34,2024,IL
1853,CUST001853,Wei,Ali,Affluent,828,Low,36,2021,IL
1854,CUST001854,Jose,Smith,Mass Market,688,Medium,18,2020,AZ
1855,CUST001855,Robert,Murphy,Mass Market,748,Low,26,2024,MA
1856,CUST001856,Olivia,Singh,Affluent,750,Low,40,2018,MA
1857,CUST001857,Mei,Khan,Mass Market,633,High,26,2020,FL
1858,CUST001858,John,Johnson,Affluent,801,Low,35,2019,WA
1859,CUST001859,Isabella,Cook,Mass Market,731,Medium,9,2021,AZ
1860,CUST001860,Elizabeth,Miller,Mass Market,625,High,6,2023,AZ
1861,CUST001861,Elizabeth,Nguyen,Mass Market,663,Medium,22,2023,TX
1862,CUST001862,James,Kim,Affluent,732,Medium,38,2015,IL
1863,CUST001863,Raj,Martinez,Affluent,795,Low,28,2018,AZ
1864,CUST001864,Isabella,Johnson,Mass Market,607,High,24,2016,IL
1865,CUST001865,Jose,Brown,Affluent,638,High,4,2023,CA
1866,CUST001866,Elizabeth,Chen,Small Business,645,High,1,2022,MA
1867,CUST001867,Linda,Cook,Mass Market,705,Medium,38,2020,NC
1868,CUST001868,Emma,Davis,Small Business,656,High,23,2023,IL
1869,CUST001869,Ava,Murphy,Mass Market,677,Medium,37,2019,TX
1870,CUST001870,Liam,Cook,Mass Market,655,High,16,2021,CA
1871,CUST001871,Liam,Chen,Mass Market,545,High,13,2020,WA
1872,CUST001872,Patricia,Jones,Mass Market,641,High,28,2022,GA
1873,CUST001873,John,Johnson,Mass Market,675,Medium,28,2016,TX
1874,CUST001874,Michael,Anderson,Mass Market,757,Low,5,2022,WA
1875,CUST001875,Wei,Chen,Affluent,829,Low,36,2023,AZ
1876,CUST001876,David,Chen,Mass Market,635,High,32,2021,GA
1877,CUST001877,Ethan,Patel,Affluent,747,Low,27,2022,TX
1878,CUST001878,Liam,Jones,Small Business,738,Medium,32,2017,MA
1879,CUST001879,Ethan,Nguyen,Mass Market,850,Low,34,2017,CA
1880,CUST001880,Ahmed,Patel,Mass Market,652,High,3,2018,TX
1881,CUST001881,Jose,Brown,Mass Market,631,High,39,2023,GA
1882,CUST001882,Patricia,Lopez,Mass Market,664,Medium,37,2016,IL
1883,CUST001883,Liam,Jones,Mass Market,631,High,8,2015,WA
1884,CUST001884,Jose,Martinez,Mass Market,737,Medium,19,2019,MA
1885,CUST001885,Mei,Jones,Mass Market,759,Low,10,2015,NC
1886,CUST001886,Mary,Martinez,Mass Market,707,Medium,19,2021,FL
1887,CUST001887,Isabella,Patel,Mass Market,702,Medium,1,2017,CA
1888,CUST001888,Jose,Williams,Mass Market,787,Low,3,2023,GA
1889,CUST001889,Noah,Martinez,Mass Market,675,Medium,37,2022,MA
1890,CUST001890,Mei,Gonzalez,Mass Market,746,Low,31,2020,NC
1891,CUST001891,Raj,Jones,Mass Market,674,Medium,33,2017,MA
1892,CUST001892,Ava,Anderson,Mass Market,609,High,10,2022,WA
1893,CUST001893,Mei,Singh,Mass Market,774,Low,40,2016,GA
1894,CUST001894,Linda,Gonzalez,Mass Market,712,Medium,22,2021,AZ
1895,CUST001895,Ava,Anderson,Mass Market,766,Low,18,2015,CA
1896,CUST001896,Ethan,Smith,Affluent,759,Low,37,2017,IL
1897,CUST001897,Lucas,Brown,Mass Market,729,Medium,36,2023,CA
1898,CUST001898,Emma,Kim,Mass Market,633,High,37,2018,NY
1899,CUST001899,Liam,Miller,Mass Market,850,Low,31,2024,AZ
1900,CUST001900,Patricia,Ali,Small Business,739,Medium,35,2015,TX
1901,CUST001901,David,Miller,Affluent,802,Low,16,2015,NC
1902,CUST001902,John,Kim,Small Business,705,Medium,39,2022,WA
1903,CUST001903,Noah,Johnson,Mass Market,648,High,32,2021,NY
1904,CUST001904,Priya,Garcia,Mass Market,749,Low,27,2020,NY
1905,CUST001905,Maria,Gonzalez,Mass Market,601,High,17,2023,CA
1906,CUST001906,Patricia,Kim,Mass Market,797,Low,11,2016,IL
1907,CUST001907,Jennifer,Rodriguez,Mass Market,673,Medium,6,2017,TX
1908,CUST001908,Priya,Ali,Mass Market,746,Low,11,2019,NY
1909,CUST001909,Maria,Garcia,Mass Market,712,Medium,2,2024,NY
1910,CUST001910,Wei,Brown,Mass Market,774,Low,21,2019,TX
1911,CUST001911,Maria,Rodriguez,Affluent,797,Low,25,2021,CA
1912,CUST001912,Michael,Davis,Affluent,749,Low,39,2015,NC
1913,CUST001913,Sofia,Nguyen,Affluent,671,Medium,33,2018,GA
1914,CUST001914,David,Johnson,Small Business,806,Low,21,2016,MA
1915,CUST001915,Priya,Williams,Mass Market,595,High,31,2023,NY
1916,CUST001916,Lucas,Davis,Affluent,762,Low,2,2021,IL
1917,CUST001917,Noah,Ali,Mass Market,788,Low,7,2023,FL
1918,CUST001918,Lucas,Jones,Mass Market,728,Medium,20,2023,NC
1919,CUST001919,Ahmed,Williams,Mass Market,648,High,33,2021,FL
1920,CUST001920,Jose,Kim,Mass Market,706,Medium,11,2017,FL
1921,CUST001921,Priya,Kim,Mass Market,653,High,29,2023,NY
1922,CUST001922,Ahmed,Singh,Mass Market,651,High,19,2015,TX
1923,CUST001923,Mary,Patel,Mass Market,710,Medium,18,2015,NC
1924,CUST001924,Ava,Gonzalez,Mass Market,515,High,23,2019,FL
1925,CUST001925,Liam,Martinez,Mass Market,676,Medium,3,2024,TX
1926,CUST001926,Noah,Williams,Mass Market,703,Medium,20,2023,CA
1927,CUST001927,Ethan,Brown,Mass Market,698,Medium,9,2021,AZ
1928,CUST001928,Priya,Miller,Mass Market,638,High,40,2019,AZ
1929,CUST001929,Ava,Hernandez,High Net Worth,799,Low,17,2020,MA
1930,CUST001930,Linda,Ali,Mass Market,694,Medium,21,2019,WA
1931,CUST001931,Ahmed,Singh,Mass Market,837,Low,22,2018,NY
1932,CUST001932,Lucas,Smith,Mass Market,731,Medium,39,2017,MA
1933,CUST001933,James,Ali,Small Business,683,Medium,12,2015,GA
1934,CUST001934,Ethan,Murphy,Mass Market,747,Low,32,2023,GA
1935,CUST001935,John,Khan,Mass Market,575,High,5,2023,AZ
1936,CUST001936,Ava,Anderson,Mass Market,698,Medium,8,2015,WA
1937,CUST001937,Emma,Lopez,Small Business,727,Medium,25,2021,TX
1938,CUST001938,Patricia,Anderson,Mass Market,699,Medium,24,2015,FL
1939,CUST001939,James,Davis,Mass Market,634,High,2,2022,IL
1940,CUST001940,Michael,Williams,Mass Market,697,Medium,40,2020,IL
1941,CUST001941,Linda,Patel,Affluent,689,Medium,24,2018,NY
1942,CUST001942,Sofia,Murphy,Mass Market,813,Low,39,2019,FL
1943,CUST001943,Michael,Khan,Mass Market,697,Medium,26,2015,CA
1944,CUST001944,Noah,Nguyen,Affluent,762,Low,32,2019,TX
1945,CUST001945,Michael,Ali,Mass Market,592,High,37,2023,NC
1946,CUST001946,Jennifer,Williams,Mass Market,650,High,38,2024,TX
1947,CUST001947,Robert,Rodriguez,Mass Market,733,Medium,37,2016,FL
1948,CUST001948,Isabella,Rodriguez,Mass Market,762,Low,13,2023,NY
1949,CUST001949,Emma,Rodriguez,Mass Market,627,High,36,2023,MA
1950,CUST001950,Priya,Khan,Affluent,680,Medium,4,2015,WA
1951,CUST001951,Priya,Rodriguez,Small Business,737,Medium,8,2021,AZ
1952,CUST001952,Sofia,Lopez,Affluent,724,Medium,34,2022,NY
1953,CUST001953,Mary,Rodriguez,Mass Market,583,High,27,2018,AZ
1954,CUST001954,Maria,Smith,Small Business,616,High,26,2022,FL
1955,CUST001955,John,Chen,Mass Market,648,High,2,2020,FL
1956,CUST001956,John,Davis,Affluent,788,Low,13,2021,TX
1957,CUST001957,Elizabeth,Williams,Mass Market,774,Low,7,2020,NY
1958,CUST001958,Priya,Smith,Affluent,752,Low,38,2022,WA
1959,CUST001959,Linda,Brown,High Net Worth,785,Low,31,2019,FL
1960,CUST001960,Mary,Hernandez,Mass Market,664,Medium,34,2020,FL
1961,CUST001961,Raj,Singh,Mass Market,535,High,40,2016,MA
1962,CUST001962,Lucas,Anderson,Mass Market,767,Low,38,2016,CA
1963,CUST001963,Mary,Johnson,Small Business,731,Medium,25,2016,WA
1964,CUST001964,Mei,Jones,Mass Market,632,High,4,2016,MA
1965,CUST001965,Elizabeth,Singh,Mass Market,785,Low,28,2015,CA
1966,CUST001966,Ava,Johnson,Mass Market,608,High,36,2016,NY
1967,CUST001967,Wei,Gonzalez,Mass Market,769,Low,7,2019,NC
1968,CUST001968,Linda,Singh,Mass Market,568,High,40,2021,NY
1969,CUST001969,Wei,Anderson,Mass Market,850,Low,28,2022,NC
1970,CUST001970,Patricia,Hernandez,Mass Market,594,High,2,2024,MA
1971,CUST001971,Maria,Chen,Mass Market,774,Low,13,2023,CA
1972,CUST001972,James,Singh,Mass Market,646,High,5,2016,NC
1973,CUST001973,Noah,Jones,Mass Market,733,Medium,33,2018,IL
1974,CUST001974,Priya,Patel,Affluent,820,Low,40,2020,MA
1975,CUST001975,Linda,Jones,Affluent,728,Medium,3,2017,NY
1976,CUST001976,Elizabeth,Chen,Mass Market,850,Low,28,2017,AZ
1977,CUST001977,Elizabeth,Chen,Mass Market,816,Low,35,2020,TX
1978,CUST001978,Sofia,Martinez,Mass Market,586,High,39,2017,WA
1979,CUST001979,Jose,Smith,Mass Market,689,Medium,34,2019,NC
1980,CUST001980,Mary,Davis,Mass Market,674,Medium,33,2017,AZ
1981,CUST001981,Priya,Lopez,Affluent,742,Low,13,2015,FL
1982,CUST001982,Mei,Williams,Small Business,690,Medium,22,2018,FL
1983,CUST001983,Ethan,Murphy,Mass Market,627,High,30,2022,NC
1984,CUST001984,Noah,Chen,Affluent,737,Medium,22,2020,NC
1985,CUST001985,Priya,Hernandez,Mass Market,730,Medium,11,2019,CA
1986,CUST001986,Mei,Johnson,High Net Worth,692,Medium,32,2022,FL
1987,CUST001987,Lucas,Davis,Mass Market,755,Low,15,2015,MA
1988,CUST001988,Michael,Davis,Mass Market,702,Medium,31,2024,WA
1989,CUST001989,Michael,Gonzalez,Affluent,810,Low,12,2021,NY
1990,CUST001990,James,Williams,High Net Worth,764,Low,23,2020,NY
1991,CUST001991,Patricia,Jones,Mass Market,649,High,19,2023,MA
1992,CUST001992,Lucas,Chen,Mass Market,634,High,24,2018,NY
1993,CUST001993,Michael,Miller,Mass Market,726,Medium,19,2015,TX
1994,CUST001994,David,Cook,Mass Market,561,High,12,2018,WA
1995,CUST001995,Linda,Garcia,Mass Market,639,High,13,2023,NY
1996,CUST001996,David,Brown,Mass Market,704,Medium,2,2017,TX
1997,CUST001997,Lucas,Brown,Mass Market,585,High,22,2021,FL
1998,CUST001998,Ahmed,Davis,Mass Market,696,Medium,24,2019,WA
1999,CUST001999,Liam,Singh,Mass Market,783,Low,28,2017,CA
2000,CUST002000,Robert,Jones,Affluent,793,Low,13,2016,FL
2001,CUST002001,Wei,Murphy,Small Business,704,Medium,24,2023,WA
2002,CUST002002,Priya,Khan,Mass Market,759,Low,16,2024,NY
2003,CUST002003,Noah,Miller,Affluent,761,Low,35,2024,IL
2004,CUST002004,Maria,Davis,Small Business,720,Medium,4,2017,IL
2005,CUST002005,Liam,Chen,Affluent,769,Low,32,2017,FL
2006,CUST002006,Mei,Patel,Mass Market,664,Medium,40,2016,CA
2007,CUST002007,Liam,Gonzalez,Mass Market,670,Medium,33,2017,WA
2008,CUST002008,Liam,Anderson,Mass Market,721,Medium,12,2022,WA
2009,CUST002009,Liam,Murphy,Mass Market,690,Medium,31,2020,MA
2010,CUST002010,David,Chen,Affluent,791,Low,26,2022,NC
2011,CUST002011,Michael,Davis,Mass Market,745,Low,13,2015,MA
2012,CUST002012,Wei,Miller,Mass Market,745,Low,20,2018,GA
2013,CUST002013,Noah,Garcia,Mass Market,729,Medium,24,2021,IL
2014,CUST002014,John,Jones,Mass Market,703,Medium,6,2023,IL
2015,CUST002015,Liam,Lopez,Affluent,774,Low,15,2022,NC
2016,CUST002016,Ahmed,Nguyen,Small Business,767,Low,40,2015,WA
2017,CUST002017,Ahmed,Anderson,Mass Market,716,Medium,28,2021,GA
2018,CUST002018,Mei,Patel,Affluent,703,Medium,21,2020,IL
2019,CUST002019,James,Garcia,Mass Market,691,Medium,29,2021,FL
2020,CUST002020,Lucas,Williams,Mass Market,587,High,23,2019,CA
2021,CUST002021,Liam,Nguyen,Mass Market,780,Low,35,2019,CA
2022,CUST002022,Linda,Brown,Mass Market,743,Low,8,2019,CA
2023,CUST002023,Mary,Kim,Mass Market,631,High,13,2020,WA
2024,CUST002024,Ava,Hernandez,Affluent,711,Medium,17,2018,IL
2025,CUST002025,Michael,Murphy,High Net Worth,826,Low,39,2019,TX
2026,CUST002026,David,Smith,High Net Worth,755,Low,20,2023,IL
2027,CUST002027,Mei,Gonzalez,Affluent,672,Medium,26,2020,NC
2028,CUST002028,Sofia,Khan,Mass Market,609,High,33,2015,TX
2029,CUST002029,Linda,Davis,Mass Market,669,Medium,14,2021,MA
2030,CUST002030,Liam,Chen,Mass Market,658,High,36,2018,MA
2031,CUST002031,Maria,Williams,Affluent,723,Medium,21,2022,FL
2032,CUST002032,Raj,Murphy,Affluent,772,Low,27,2021,FL
2033,CUST002033,Ahmed,Kim,Affluent,714,Medium,2,2022,WA
2034,CUST002034,Noah,Jones,Affluent,759,Low,20,2017,NY
2035,CUST002035,Mei,Ali,Small Business,647,High,23,2022,WA
2036,CUST002036,Priya,Wilson,Mass Market,776,Low,26,2018,AZ
2037,CUST002037,Maria,Chen,Affluent,692,Medium,2,2019,NC
2038,CUST002038,Robert,Jones,Mass Market,692,Medium,22,2015,NC
2039,CUST002039,Emma,Chen,Affluent,734,Medium,26,2024,GA
2040,CUST002040,Wei,Williams,Affluent,755,Low,35,2018,GA
2041,CUST002041,Sofia,Brown,Affluent,776,Low,22,2018,NC
2042,CUST002042,Lucas,Martinez,Mass Market,660,Medium,6,2022,TX
2043,CUST002043,Ava,Kim,Affluent,778,Low,12,2016,NY
2044,CUST002044,Sofia,Smith,Mass Market,770,Low,12,2024,FL
2045,CUST002045,Wei,Martinez,High Net Worth,772,Low,14,2016,FL
2046,CUST002046,Ava,Nguyen,Affluent,821,Low,5,2019,MA
2047,CUST002047,Jose,Nguyen,Mass Market,713,Medium,1,2015,TX
2048,CUST002048,Priya,Gonzalez,Mass Market,666,Medium,11,2020,CA
